admin0Name_en,admin0Pcode,admin1Name_en,admin1Pcode,admin2Name_en,admin2Pcode,admin3Name_en,admin3Pcode,admin4Name_en,admin4Pcode
Ukraine,UA,Volynska,UA07,Starovyzhivskyi,UA07250,Halynovilska,UA0725085200,Halyna Volia,UA0725085201
Ukraine,UA,Vinnytska,UA05,Teplytskyi,UA05237,Komarivska,UA0523783000,Komarivka,UA0523783001
Ukraine,UA,Vinnytska,UA05,Trostianetskyi,UA05241,Novoobodivska,UA0524183900,Nova Obodivka,UA0524183901
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Liulynetska,UA0521684400,Liulyntsi,UA0521684403
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Mukhovetska,UA0523085800,Mukhivtsi,UA0523085801
Ukraine,UA,Vinnytska,UA05,Bershadskyi,UA05204,Mankivska,UA0520483000,Mankivka,UA0520483003
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Raihorodska,UA0523086400,Novi Obykhody,UA0523085701
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Novoselivska,UA0523086100,Novoselivka,UA0523086101
Ukraine,UA,Luhanska,UA44,Sverdlovska,UA44127,Kalininska,UA4412745700,Kundriuche,UA4412745700
Ukraine,UA,Luhanska,UA44,Novopskovskyi,UA44233,Novopskovska,UA4423355100,Osynove,UA4423384701
Ukraine,UA,Cherkaska,UA71,Kamianskyi,UA71218,Yurchyska,UA7121887000,Yurchykha,UA7121887001
Ukraine,UA,Luhanska,UA44,Lysychanska,UA44118,Novodruzheska,UA4411870400,Novodruzhesk,UA4411870400
Ukraine,UA,Vinnytska,UA05,Teplytskyi,UA05237,Velykomochulska,UA0523781300,Velyka Mochulka,UA0523781301
Ukraine,UA,Vinnytska,UA05,Chechelnytskyi,UA05250,Verbska,UA0525082200,Verbka,UA0525082201
Ukraine,UA,Vinnytska,UA05,Trostianetskyi,UA05241,Verkhivska,UA0524180800,Verkhivka,UA0524180801
Ukraine,UA,Volynska,UA07,Volodymyr-Volynskyi,UA07205,Zymnivska,UA0720582000,Zymne,UA0720582001
Ukraine,UA,Volynska,UA07,Lokachynskyi,UA07224,Kysylynska,UA0722483200,Kysylyn,UA0722483201
Ukraine,UA,Vinnytska,UA05,Barskyi,UA05202,Komarovetska,UA0520282200,Komarivtsi,UA0520282203
Ukraine,UA,Vinnytska,UA05,Kryzhopilskyi,UA05219,Dzhuhastrianska,UA0521982000,Dzhuhastra,UA0521982001
Ukraine,UA,Vinnytska,UA05,Tulchynskyi,UA05243,Zhuravlivska,UA0524381000,Zhuravlivka,UA0524381001
Ukraine,UA,Vinnytska,UA05,Litynskyi,UA05224,Zhuravnenska,UA0522482800,Zhuravne,UA0522482801
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Zhurbynetska,UA0521482000,Zhurbyntsi,UA0521482003
Ukraine,UA,Vinnytska,UA05,Kryzhopilskyi,UA05219,Zabolotnenska,UA0521982600,Zabolotne,UA0521982601
Ukraine,UA,Vinnytska,UA05,Teplytskyi,UA05237,Veselivska,UA0523781600,Veselivka,UA0523781601
Ukraine,UA,Vinnytska,UA05,Tomashpilskyi,UA05239,Vylianska,UA0523981500,Vyla,UA0523981501
Ukraine,UA,Luhanska,UA44,Novoaidarskyi,UA44231,Spivakivska,UA4423187500,Spivakivka,UA4423187501
Ukraine,UA,Luhanska,UA44,Dovzhanskyi,UA44242,Matviivska,UA4424284400,Matviivka,UA4424284401
Ukraine,UA,Luhanska,UA44,Sverdlovska,UA44127,Shakhtarska,UA4412746900,Shakhtarske,UA4412746900
Ukraine,UA,Luhanska,UA44,Krasnolutska,UA44116,Miusynska,UA4411670600,Miusynsk,UA4411670600
Ukraine,UA,Cherkaska,UA71,Smilianskyi,UA71237,Malosmilianska,UA7123784500,Mala Smilianka,UA7123784501
Ukraine,UA,Vinnytska,UA05,Orativskyi,UA05231,Koshlanivska,UA0523182200,Koshlany,UA0523182201
Ukraine,UA,Vinnytska,UA05,Illinetskyi,UA05212,Illinetska,UA0521210100,Krasnenke,UA0521283903
Ukraine,UA,Chernihivska,UA74,Varvynskyi,UA74211,Brahyntsivska,UA7421180800,Brahyntsi,UA7421180801
Ukraine,UA,Chernihivska,UA74,Bobrovytskyi,UA74206,Branytska,UA7420681200,Branytsia,UA7420681201
Ukraine,UA,Chernihivska,UA74,Koriukivskyi,UA74224,Bretska,UA7422481500,Brech,UA7422481501
Ukraine,UA,Volynska,UA07,Horokhivskyi,UA07208,Halychanska,UA0720881300,Halychany,UA0720881301
Ukraine,UA,Volynska,UA07,Manevytskyi,UA07236,Haluziiska,UA0723681500,Haluziia,UA0723681501
Ukraine,UA,Volynska,UA07,Lutskyi,UA07228,Hirkopolonkivska,UA0722881600,Hirka Polonka,UA0722881601
Ukraine,UA,Volynska,UA07,Ratnivskyi,UA07242,Hirnykivska,UA0724281800,Hirnyky,UA0724281801
Ukraine,UA,Vinnytska,UA05,Bershadskyi,UA05204,Dzhulynska,UA0520481600,Dzhulynka,UA0520481603
Ukraine,UA,Vinnytska,UA05,Lypovetskyi,UA05222,Kostiantynivska,UA0522282800,Kostiantynivka,UA0522282801
Ukraine,UA,Vinnytska,UA05,Tyvrivskyi,UA05245,Novomiska,UA0524584400,Nove Misto,UA0524584401
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Nemyrivska,UA0523010100,Medvezha,UA0523085401
Ukraine,UA,Vinnytska,UA05,Orativskyi,UA05231,Novozhyvotivska,UA0523183000,Novozhyvotiv,UA0523183001
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Mykolaivska,UA0521485400,Mykolaivka,UA0521485403
Ukraine,UA,Cherkaska,UA71,Umanskyi,UA71243,Rodnykivska,UA7124386700,Rodnykivka,UA7124386701
Ukraine,UA,Luhanska,UA44,Kreminskyi,UA44216,Novovodianska,UA4421684500,Novovodiane,UA4421684501
Ukraine,UA,Luhanska,UA44,Sorokynskyi,UA44214,Novohannivska,UA4421485500,Novohannivka,UA4421485501
Ukraine,UA,Chernivetska,UA73,Zastavnivskyi,UA73215,Zastavnivska,UA7321510100,Zastavna,UA7321510100
Ukraine,UA,Chernivetska,UA73,Novoselytskyi,UA73230,Novoselytska,UA7323010100,Novoselytsia,UA7323010100
Ukraine,UA,Chernihivska,UA74,Kozeletskyi,UA74220,Bryhyntsivska,UA7422081500,Bryhyntsi,UA7422081501
Ukraine,UA,Chernihivska,UA74,Nizhynskyi,UA74233,Bezuhlivska,UA7423380400,Bezuhlivka,UA7423380401
Ukraine,UA,Chernihivska,UA74,Ichnianskyi,UA74217,Berezhivska,UA7421781200,Berezhivka,UA7421781201
Ukraine,UA,Chernihivska,UA74,Nizhynskyi,UA74233,Berezanska,UA7423380600,Berezanka,UA7423380650
Ukraine,UA,Volynska,UA07,Kamin-Kashyrskyi,UA07214,Klitytska,UA0721484800,Klitytsk,UA0721484801
Ukraine,UA,Volynska,UA07,Manevytskyi,UA07236,Kopyllivska,UA0723683200,Kopyllia,UA0723683201
Ukraine,UA,Volynska,UA07,Horokhivskyi,UA07208,Vatynska,UA0720881000,Vatyn,UA0720881001
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Dzhurynska,UA0525381400,Dzhuryn,UA0525381401
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Dzhurynetska,UA0523083200,Dzhuryntsi,UA0523083201
Ukraine,UA,Chernihivska,UA74,Koropskyi,UA74222,Koropska,UA7422255100,Atiusha,UA7422280501
Ukraine,UA,Chernihivska,UA74,Ichnianskyi,UA74217,Bakaivska,UA7421780800,Bakaivka,UA7421780801
Ukraine,UA,Chernihivska,UA74,Kulykivskyi,UA74227,Baklanovo-Muraviiska,UA7422780500,Baklanova Muraviika,UA7422780501
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Melnykivska,UA0523085600,Ometyntsi,UA0523086201
Ukraine,UA,Vinnytska,UA05,Orativskyi,UA05231,Orativska,UA0523183300,Orativ,UA0523183301
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Kordyshivska,UA0521483400,Kordyshivka,UA0521483403
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Kotiuzhynetska,UA0521683800,Kotiuzhyntsi,UA0521683803
Ukraine,UA,Vinnytska,UA05,Bershadskyi,UA05204,Kosharynetska,UA0520482300,Kosharyntsi,UA0520482303
Ukraine,UA,Vinnytska,UA05,Barskyi,UA05202,Kuzmynetska,UA0520282400,Kuzmyntsi,UA0520282403
Ukraine,UA,Luhanska,UA44,Rovenkivska,UA44123,Mykhailivska,UA4412346400,Mykhailivka,UA4412346400
Ukraine,UA,Luhanska,UA44,Krasnolutska,UA44116,Krasnolutska,UA4411600000,Khrustalnyi,UA4411600000
Ukraine,UA,Chernihivska,UA74,Kozeletskyi,UA74220,Bulakhivska,UA7422081800,Bulakhiv,UA7422081801
Ukraine,UA,Luhanska,UA44,Troitskyi,UA44254,Novoznamianska,UA4425483200,Novoznamianka,UA4425483201
Ukraine,UA,Vinnytska,UA05,Trostianetskyi,UA05241,Hlybochanska,UA0524181200,Hlybochok,UA0524181201
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Hlynska,UA0521680600,Hlynsk,UA0521680603
Ukraine,UA,Vinnytska,UA05,Haisynskyi,UA05208,Krasnopilska,UA0520882800,Krasnopilka,UA0520882803
Ukraine,UA,Vinnytska,UA05,Bershadskyi,UA05204,Krasnosilska,UA0520482400,Krasnosilka,UA0520482403
Ukraine,UA,Vinnytska,UA05,Kryzhopilskyi,UA05219,Krasnosilska,UA0521984200,Krasnosilka,UA0521984201
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Voskodavynetska,UA0521481200,Voskodavyntsi,UA0521481201
Ukraine,UA,Volynska,UA07,Liubeshivskyi,UA07231,Zaliznytska,UA0723185600,Zaliznytsia,UA0723185601
Ukraine,UA,Volynska,UA07,Ratnivskyi,UA07242,Zaliska,UA0724283700,Zalisy,UA0724283701
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Rozdolivska,UA0522885900,Rozdolivka,UA0522885901
Ukraine,UA,Vinnytska,UA05,Zhmerynskyi,UA05210,Oleksandrivska,UA0521080200,Oleksandrivka,UA0521080203
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Loznianska,UA0524884200,Lozna,UA0524884201
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Lozivska,UA0524884500,Lozova,UA0524884501
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Lozivska,UA0525384800,Lozova,UA0525384801
Ukraine,UA,Vinnytska,UA05,Vinnytskyi,UA05206,Olenivska,UA0520684600,Olenivka,UA0520684603
Ukraine,UA,Vinnytska,UA05,Illinetskyi,UA05212,Dashivska,UA0521255400,Kopiivka,UA0521283403
Ukraine,UA,Luhanska,UA44,Rovenkivska,UA44123,Rovenkivska,UA4412300000,Rovenky,UA4412300000
Ukraine,UA,Luhanska,UA44,Rovenkivska,UA44123,Dzerzhynska,UA4412345800,Liubymivka,UA4412345800
Ukraine,UA,Luhanska,UA44,Antratsytivskyi,UA44203,Chervonopolianska,UA4420387700,Chervona Poliana,UA4420387701
Ukraine,UA,Luhanska,UA44,Novopskovskyi,UA44233,Rohivska,UA4423387000,Rohove,UA4423387001
Ukraine,UA,Vinnytska,UA05,Tyvrivskyi,UA05245,Krasnianska,UA0524583400,Krasnianka,UA0524583401
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Kryvoshyivska,UA0524882900,Kryvoshyi,UA0524882901
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Kryzhanivska,UA0524883300,Kryzhanivka,UA0524883301
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Krykovetska,UA0523084400,Krykivtsi,UA0523084401
Ukraine,UA,Vinnytska,UA05,Kryzhopilskyi,UA05219,Kryklyvetska,UA0521984400,Kryklyvets,UA0521984401
Ukraine,UA,Volynska,UA07,Manevytskyi,UA07236,Velykovedmezka,UA0723680900,Velyka Vedmezhka,UA0723680901
Ukraine,UA,Vinnytska,UA05,Pishchanskyi,UA05232,Rudnytska,UA0523255400,Rudnytsia,UA0523255400
Ukraine,UA,Volynska,UA07,Liubomlskyi,UA07233,Zabolottivska,UA0723381300,Zabolottia,UA0723381301
Ukraine,UA,Volynska,UA07,Manevytskyi,UA07236,Velykoosnytska,UA0723681100,Velyka Osnytsia,UA0723681101
Ukraine,UA,Volynska,UA07,Manevytskyi,UA07236,Horodotska,UA0723682000,Horodok,UA0723682001
Ukraine,UA,Vinnytska,UA05,Illinetskyi,UA05212,Dashivska,UA0521255400,Kantelyna,UA0521283003
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Vyshkovetska,UA0523082000,Vyshkivtsi,UA0523082001
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Raihorodska,UA0523086400,Korzhivka,UA0523084201
Ukraine,UA,Vinnytska,UA05,Lypovetskyi,UA05222,Viitovetska,UA0522281000,Viitivtsi,UA0522281001
Ukraine,UA,Vinnytska,UA05,Yampilskyi,UA05256,Petrashivska,UA0525683600,Petrashivka,UA0525683601
Ukraine,UA,Vinnytska,UA05,Haisynskyi,UA05208,Zherdenivska,UA0520882000,Zherdenivka,UA0520882003
Ukraine,UA,Vinnytska,UA05,Mohyliv-Podilskyi,UA05226,Zherebylivska,UA0522682800,Zherebylivka,UA0522682801
Ukraine,UA,Luhanska,UA44,Troitskyi,UA44254,Tarasivska,UA4425486500,Tarasivka,UA4425486501
Ukraine,UA,Luhanska,UA44,Novopskovskyi,UA44233,Pavlenkivska,UA4423385300,Pavlenkove,UA4423385301
Ukraine,UA,Cherkaska,UA71,Zhashkivskyi,UA71209,Bashtechkivska,UA7120980800,Bashtechky,UA7120980801
Ukraine,UA,Cherkaska,UA71,Zhashkivskyi,UA71209,Korolivska,UA7120983300,Korolivka,UA7120983301
Ukraine,UA,Cherkaska,UA71,Zolotoniskyi,UA71215,Brovarkivska,UA7121581300,Brovarky,UA7121581301
Ukraine,UA,Volynska,UA07,Liubeshivskyi,UA07231,Velykohlushanska,UA0723182600,Velyka Hlusha,UA0723182601
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Yuliiampilska,UA0525389000,Yuliiampil,UA0525389001
Ukraine,UA,Vinnytska,UA05,Tomashpilskyi,UA05239,Tomashpilska,UA0523955100,Horyshkivka,UA0523981801
Ukraine,UA,Vinnytska,UA05,Pishchanskyi,UA05232,Horodyshchenska,UA0523280900,Horodyshche,UA0523280901
Ukraine,UA,Vinnytska,UA05,Kryzhopilskyi,UA05219,Horodkivska,UA0521981200,Horodkivka,UA0521981201
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Holynchynetska,UA0525380800,Holynchyntsi,UA0525380801
Ukraine,UA,Vinnytska,UA05,Trostianetskyi,UA05241,Kapustianska,UA0524182700,Kapustiany,UA0524182701
Ukraine,UA,Vinnytska,UA05,Kryzhopilskyi,UA05219,Kisnytska,UA0521984000,Kisnytsia,UA0521984002
Ukraine,UA,Vinnytska,UA05,Yampilskyi,UA05256,Dzyhivska,UA0525682200,Dzyhivka,UA0525682201
Ukraine,UA,Vinnytska,UA05,Pohrebyshchenskyi,UA05234,Dziunkivska,UA0523481800,Dziunkiv,UA0523481801
Ukraine,UA,Vinnytska,UA05,Zhmerynskyi,UA05210,Katsmazivska,UA0521082800,Katsmaziv,UA0521082803
Ukraine,UA,Vinnytska,UA05,Orativskyi,UA05231,Zhyvotivska,UA0523181300,Zhyvotivka,UA0523181301
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Zhyhalivska,UA0521682000,Zhyhalivka,UA0521682003
Ukraine,UA,Vinnytska,UA05,Tulchynskyi,UA05243,Mykhailivska,UA0524384800,Mykhailivka,UA0524384801
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Mykhailivska,UA0525385300,Mykhailivka,UA0525385301
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Murafska,UA0525381800,Murafa,UA0525381801
Ukraine,UA,Cherkaska,UA71,Lysianskyi,UA71228,Fediukivska,UA7122887200,Fediukivka,UA7122887201
Ukraine,UA,Cherkaska,UA71,Kanivskyi,UA71220,Hryhorivska,UA7122081900,Hryhorivka,UA7122081901
Ukraine,UA,Luhanska,UA44,Bilokurakynskyi,UA44209,Prostorivska,UA4420987700,Prostore,UA4420987701
Ukraine,UA,Luhanska,UA44,Markivskyi,UA44225,Prosianska,UA4422587700,Prosiane,UA4422587701
Ukraine,UA,Luhanska,UA44,Svativskyi,UA44240,Stelmakhivska,UA4424087800,Stelmakhivka,UA4424087801
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Kovalivska,UA0523084000,Holovenky,UA0523082501
Ukraine,UA,Vinnytska,UA05,Zhmerynskyi,UA05210,Dubivska,UA0521080800,Dubova,UA0521080803
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Holubivska,UA0521680900,Holubivka,UA0521680903
Ukraine,UA,Vinnytska,UA05,Pishchanskyi,UA05232,Studenianska,UA0523283000,Honorivka,UA0523280601
Ukraine,UA,Vinnytska,UA05,Litynskyi,UA05224,Diakovetska,UA0522482600,Diakivtsi,UA0522482601
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Snitkivska,UA0522887100,Snitkiv,UA0522887101
Ukraine,UA,Vinnytska,UA05,Teplytskyi,UA05237,Sobolivska,UA0523786400,Sobolivka,UA0523786401
Ukraine,UA,Volynska,UA07,Liubeshivskyi,UA07231,Dolska,UA0723184800,Dolsk,UA0723184801
Ukraine,UA,Volynska,UA07,Turiiskyi,UA07255,Dolska,UA0725580900,Dolsk,UA0725580901
Ukraine,UA,Volynska,UA07,Lutskyi,UA07228,Baivska,UA0722880300,Baiv,UA0722880301
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Sytkovetska,UA0523055600,Vyshcha Kropyvna,UA0523081601
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Vyshcheolchedaivska,UA0522881600,Vyshcheolchedaiv,UA0522881601
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Naddnistrianska,UA0522884400,Naddnistrianske,UA0522884401
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Napadivska,UA0521685200,Napadivka,UA0521685203
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Petrykivska,UA0524885200,Petrykivtsi,UA0524885201
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Petrymanska,UA0522885000,Petrymany,UA0522885001
Ukraine,UA,Luhanska,UA44,Stanychno-Luhanskyi,UA44248,Teplivska,UA4424885500,Teple,UA4424885501
Ukraine,UA,Luhanska,UA44,Popasnianskyi,UA44238,Toshkivska,UA4423858200,Toshkivka,UA4423858200
Ukraine,UA,Luhanska,UA44,Perevalskyi,UA44236,Artemivska,UA4423610300,Kypuche,UA4423610300
Ukraine,UA,Cherkaska,UA71,Smilianskyi,UA71237,Kostiantynivska,UA7123783000,Kostiantynivka,UA7123783001
Ukraine,UA,Vinnytska,UA05,Vinnytskyi,UA05206,Zhabelivska,UA0520681900,Zhabelivka,UA0520681903
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Yurivska,UA0521487800,Yurivka,UA0521487803
Ukraine,UA,Vinnytska,UA05,Tulchynskyi,UA05243,Yurkivska,UA0524387200,Yurkivka,UA0524387201
Ukraine,UA,Volynska,UA07,Volodymyr-Volynskyi,UA07205,Laskivska,UA0720582800,Laskiv,UA0720582801
Ukraine,UA,Volynska,UA07,Horokhivskyi,UA07208,Lemeshivska,UA0720883000,Lemeshiv,UA0720883001
Ukraine,UA,Vinnytska,UA05,Kalynivskyi,UA05216,Berezhanska,UA0521683300,Berezhany,UA0521683303
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Konatkovetska,UA0525384300,Konatkivtsi,UA0525384301
Ukraine,UA,Volynska,UA07,Lutskyi,UA07228,Bakivtsivska,UA0722880500,Bakivtsi,UA0722880501
Ukraine,UA,Vinnytska,UA05,Tulchynskyi,UA05243,Klebanska,UA0524383200,Kleban,UA0524383201
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Klekotynska,UA0525383000,Klekotyna,UA0525383001
Ukraine,UA,Vinnytska,UA05,Yampilskyi,UA05256,Klembivska,UA0525683200,Klembivka,UA0525683201
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Vyshenkivska,UA0524881200,Vyshenka,UA0524881201
Ukraine,UA,Vinnytska,UA05,Haisynskyi,UA05208,Nosovetska,UA0520885200,Nosivtsi,UA0520885203
Ukraine,UA,Vinnytska,UA05,Zhmerynskyi,UA05210,Kamianohirska,UA0521082200,Kamianohirka,UA0521082203
Ukraine,UA,Vinnytska,UA05,Litynskyi,UA05224,Penkivska,UA0522486000,Penkivka,UA0522486001
Ukraine,UA,Vinnytska,UA05,Tomashpilskyi,UA05239,Penkivska,UA0523984300,Penkivka,UA0523984301
Ukraine,UA,Vinnytska,UA05,Mohyliv-Podilskyi,UA05226,Pylypivska,UA0522685300,Pylypy,UA0522685301
Ukraine,UA,Vinnytska,UA05,Tyvrivskyi,UA05245,Pyliavska,UA0524584800,Pyliava,UA0524584801
Ukraine,UA,Cherkaska,UA71,Kamianskyi,UA71218,Kamianska,UA7121810100,Kamianka,UA7121810100
Ukraine,UA,Kharkivska,UA63,Vovchanskyi,UA63216,Yurchenkivska,UA6321689600,Yurchenkove,UA6321689601
Ukraine,UA,Luhanska,UA44,Slovianoserbskyi,UA44245,Lotykivska,UA4424555600,Ivanivske,UA4424555600
Ukraine,UA,Vinnytska,UA05,Mohyliv-Podilskyi,UA05226,Konivska,UA0522683500,Koneva,UA0522683501
Ukraine,UA,Vinnytska,UA05,Murovanokurylovetskyi,UA05228,Konyshchivska,UA0522883000,Konyshchiv,UA0522883001
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Kopystyrynska,UA0525384400,Kopystyryn,UA0525384401
Ukraine,UA,Vinnytska,UA05,Illinetskyi,UA05212,Horodotska,UA0521281600,Horodok,UA0521281603
Ukraine,UA,Vinnytska,UA05,Pishchanskyi,UA05232,Hrabarivska,UA0523281100,Hrabarivka,UA0523281101
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Hrabovetska,UA0523082800,Hrabovets,UA0523082801
Ukraine,UA,Vinnytska,UA05,Haisynskyi,UA05208,Hunchanska,UA0520881800,Huncha,UA0520881803
Ukraine,UA,Vinnytska,UA05,Khmilnytskyi,UA05248,Kachanivska,UA0524882700,Kachanivka,UA0524882701
Ukraine,UA,Vinnytska,UA05,Yampilskyi,UA05256,Kachkivska,UA0525682800,Kachkivka,UA0525682801
Ukraine,UA,Volynska,UA07,Lokachynskyi,UA07224,Dorohynychivska,UA0722481800,Dorohynychi,UA0722481801
Ukraine,UA,Volynska,UA07,Rozhyshchenskyi,UA07245,Dorosynivska,UA0724581900,Dorosyni,UA0724581901
Ukraine,UA,Volynska,UA07,Kivertsivskyi,UA07218,Zhornyshchenska,UA0721882900,Zhornyshche,UA0721882901
Ukraine,UA,Vinnytska,UA05,Koziatynskyi,UA05214,Peremozhnianska,UA0521485800,Peremoha,UA0521485803
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Perepilchynetska,UA0525386100,Perepilchyntsi,UA0525386101
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Pysarivska,UA0525386300,Pysarivka,UA0525386301
Ukraine,UA,Vinnytska,UA05,Zhmerynskyi,UA05210,Noskovetska,UA0521084200,Noskivtsi,UA0521084203
Ukraine,UA,Vinnytska,UA05,Sharhorodskyi,UA05253,Plebanivska,UA0525386200,Plebanivka,UA0525386201
Ukraine,UA,Vinnytska,UA05,Pohrebyshchenskyi,UA05234,Plyskivska,UA0523484200,Plyskiv,UA0523484201
Ukraine,UA,Luhanska,UA44,Novoaidarskyi,UA44231,Raihorodska,UA4423186700,Raihorodka,UA4423186701
Ukraine,UA,Luhanska,UA44,Novoaidarskyi,UA44231,Shchastynska,UA4423110100,Shchastia,UA4423110100
Ukraine,UA,Chernivetska,UA73,Zastavnivskyi,UA73215,Kostryzhivska,UA7321555400,Kostryzhivka,UA7321555400
Ukraine,UA,Cherkaska,UA71,Umanskyi,UA71243,Yatranivska,UA7124389800,Yatranivka,UA7124389801
Ukraine,UA,Vinnytska,UA05,Haisynskyi,UA05208,Hranivska,UA0520880900,Hraniv,UA0520880903
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Hrynenkivska,UA0523082900,Hrynenky,UA0523082901
Ukraine,UA,Vinnytska,UA05,Tyvrivskyi,UA05245,Hryshovetska,UA0524582200,Hryshivtsi,UA0524582201
Ukraine,UA,Volynska,UA07,Horokhivskyi,UA07208,Branivska,UA0720880400,Brany,UA0720880401
Ukraine,UA,Vinnytska,UA05,Barskyi,UA05202,Voinashivska,UA0520280600,Voinashivka,UA0520280601
Ukraine,UA,Vinnytska,UA05,Nemyrivskyi,UA05230,Kovalivska,UA0523084000,Volovodivka,UA0523081001
Ukraine,UA,Volynska,UA07,Kivertsivskyi,UA07218,Zhuravychivska,UA0721883100,Zhuravychi,UA0721883101
Ukraine,UA,Vinnytska,UA05,Teplytskyi,UA05237,Zaluzka,UA0523782000,Zaluzhzhia,UA0523782001
Ukraine,UA,Vinnytska,UA05,Tulchynskyi,UA05243,Zaozernenska,UA0524381200,Zaozerne,UA0524381201
Ukraine,UA,Vinnytska,UA05,Tyvrivskyi,UA05245,Dzvonyska,UA0524582700,Dzvonykha,UA0524582701
Ukraine,UA,Vinnytska,UA05,Tyvrivskyi,UA05245,Ivankovetska,UA0524583300,Ivankivtsi,UA0524583301
Ukraine,UA,Vinnytska,UA05,Orativskyi,UA05231,Kozhanska,UA0523182000,Kozhanka,UA0523182001
Ukraine,UA,Vinnytska,UA05,Haisynskyi,UA05208,Hruzka,UA0520881000,Hruzke,UA0520881003
Ukraine,UA,Vinnytska,UA05,Mohyliv-Podilskyi,UA05226,Hrushanska,UA0522682600,Hrushka,UA0522682601
Ukraine,UA,Vinnytska,UA05,Barskyi,UA05202,Hulivska,UA0520281400,Huli,UA0520281401
Ukraine,UA,Vinnytska,UA05,Vinnytskyi,UA05206,Humenska,UA0520681400,Humenne,UA0520681403
Ukraine,UA,Vinnytska,UA05,Tomashpilskyi,UA05239,Oleksandrivska,UA0523980300,Oleksandrivka,UA0523980301
Ukraine,UA,Vinnytska,UA05,Trostianetskyi,UA05241,Oleksandrivska,UA0524180300,Oleksandrivka,UA0524180301
Ukraine,UA,Sumska,UA59,Velykopysarivskyi,UA59212,Kyrykivska,UA5921255400,Kyrykivka,UA5921255400
Ukraine,UA,Vinnytska,UA05,Vinnytskyi,UA05206,Sokyrynetska,UA0520686300,Sokyryntsi,UA0520686303
Ukraine,UA,Vinnytska,UA05,Teplytskyi,UA05237,Sokyrianska,UA0523786900,Sokyriany,UA0523786901
Ukraine,UA,Dnipropetrovska,UA12,Piatykhatskyi,UA12245,Hrushuvatska,UA1224581200,Hrushuvatka,UA1224581201
Ukraine,UA,Dnipropetrovska,UA12,Mahdalynivskyi,UA12223,Dmukhailivska,UA1222382000,Dmukhailivka,UA1222382001
Ukraine,UA,Dnipropetrovska,UA12,Mezhivskyi,UA12226,Zorianska,UA1222683300,Zoriane,UA1222683301
